Station_ID,City,PM2.5,PM10,NO2,SO2,CO,Ozone,Temperature,Humidity,Wind_Speed,AQI,AQI_Category,Weather
2669,Bengaluru,276.8,247.8,35.3,36.1,2.47,29.9,39.2,25.0,2.7,186.0,Good,Foggy
2670,Kolkata,72.2,198.4,175.2,93.0,3.04,192.7,12.0,90.0,18.3,148.0,Moderate,Sunny
2671,Kolkata,57.9,397.4,25.5,85.2,2.76,197.5,42.1,81.0,6.9,160.0,Satisfactory,Foggy
2672,Surat,181.4,30.1,70.9,43.6,3.0,111.0,32.2,69.0,10.2,94.0,Good,Foggy
2673,Mumbai,226.3,129.5,95.4,33.4,4.51,69.6,39.8,32.0,10.1,150.0,Very Poor,Sunny
2674,Ahmedabad,154.0,35.8,138.5,2.9,2.78,68.7,34.1,93.0,9.3,109.0,Very Poor,Foggy
2675,Bengaluru,220.2,283.3,80.3,92.2,2.89,194.3,44.8,80.0,8.9,194.0,Very Poor,Rainy
2676,Ahmedabad,143.6,223.3,95.0,32.4,0.48,47.1,33.2,95.0,7.1,153.0,Satisfactory,Sunny
2677,Hyderabad,176.6,190.2,,91.7,4.96,75.1,31.2,65.0,15.9,,Poor,Foggy
2678,Jaipur,175.0,386.4,161.8,58.3,3.16,74.9,24.8,44.0,8.4,241.0,Severe,Cloudy
2679,Bengaluru,250.5,75.3,146.2,81.6,4.66,56.2,26.0,79.0,12.6,157.0,Very Poor,Foggy
2680,Delhi,107.6,386.8,93.6,88.5,2.83,141.3,32.7,56.0,13.6,196.0,Moderate,Cloudy
2681,Chennai,172.6,320.1,121.1,68.6,2.48,41.7,10.2,51.0,19.6,204.0,Poor,Sunny
2682,Jaipur,164.2,265.3,168.4,67.9,2.81,91.4,35.5,28.0,9.4,199.0,Good,Cloudy
2683,Hyderabad,109.5,290.5,123.4,75.4,0.38,122.8,10.4,28.0,14.0,174.0,Satisfactory,Foggy
2684,Mumbai,173.1,91.7,105.2,97.1,1.72,143.8,12.2,68.0,14.2,123.0,Satisfactory,Rainy
2685,Jaipur,162.8,26.4,155.0,62.6,2.64,31.0,23.9,60.0,3.4,114.0,Moderate,Sunny
2686,Kolkata,96.0,183.5,95.8,67.6,4.13,42.7,37.8,66.0,16.0,125.0,Moderate,Foggy
2687,Delhi,198.8,62.7,103.5,51.1,1.32,82.4,20.3,26.0,16.1,121.0,Severe,Sunny
2688,Ahmedabad,123.9,334.5,114.6,20.6,3.07,188.4,43.7,83.0,18.5,191.0,Satisfactory,Foggy
2689,Bengaluru,204.0,252.8,134.7,92.6,2.94,126.6,12.7,22.0,10.3,197.0,Very Poor,Foggy
2690,Pune,187.4,69.7,117.8,54.3,2.86,43.7,11.0,21.0,17.5,124.0,Good,Cloudy
2691,Pune,84.3,287.6,178.1,18.5,2.2,177.9,25.5,76.0,1.2,183.0,Satisfactory,Sunny
2692,Jaipur,248.6,250.7,112.5,57.2,2.03,155.2,30.2,48.0,16.7,203.0,Moderate,Sunny
2693,Mumbai,168.6,394.4,68.5,54.8,1.66,17.1,30.7,52.0,13.1,210.0,Very Poor,Cloudy
2694,Delhi,176.0,122.4,67.7,15.6,2.46,130.3,12.1,32.0,6.1,122.0,Moderate,Rainy
2695,Surat,134.3,74.4,177.9,80.7,2.12,28.8,35.7,22.0,5.9,128.0,Good,Rainy
2696,Ahmedabad,67.1,338.7,179.2,88.3,2.4,5.4,,81.0,18.9,195.0,Moderate,Rainy
2697,Pune,268.5,136.7,130.7,69.3,0.64,136.2,34.5,29.0,16.6,178.0,Very Poor,Cloudy
2698,Delhi,161.0,145.5,91.7,55.4,3.07,104.8,15.3,87.0,16.5,132.0,Poor,Cloudy
2699,Delhi,184.7,284.2,171.1,98.7,3.91,189.6,35.1,92.0,13.5,213.0,Very Poor,Sunny
2700,Mumbai,230.4,177.7,175.3,66.6,4.3,95.4,28.0,40.0,19.9,194.0,Severe,Foggy
2701,Ahmedabad,209.2,217.8,67.3,65.1,2.4,67.8,36.5,43.0,5.3,164.0,Moderate,Sunny
2702,Ahmedabad,176.2,210.8,137.4,87.2,1.86,67.3,19.4,24.0,2.5,174.0,Satisfactory,Sunny
2703,Chennai,200.3,245.6,13.0,96.6,1.66,61.9,41.7,94.0,5.9,152.0,Moderate,Rainy
2704,Mumbai,109.3,283.7,48.1,90.0,3.61,8.1,26.8,62.0,16.7,147.0,Good,Sunny
2705,Hyderabad,222.7,99.4,91.2,33.5,2.39,73.1,13.2,54.0,7.7,137.0,Satisfactory,Rainy
2706,Pune,290.2,311.2,45.7,63.0,1.4,91.8,24.2,37.0,15.6,215.0,Very Poor,Foggy
2707,Chennai,283.3,164.2,39.3,87.5,1.99,23.2,21.3,53.0,15.0,162.0,Moderate,Foggy
2708,Hyderabad,215.8,218.2,13.6,20.4,2.83,90.9,21.0,56.0,15.0,149.0,Poor,Cloudy
2709,Kolkata,14.5,188.4,151.7,34.4,2.08,112.9,40.3,49.0,2.0,118.0,Satisfactory,Rainy
2710,Chennai,257.4,125.5,52.5,71.0,3.54,155.5,11.8,34.0,4.0,145.0,Moderate,Cloudy
2711,Mumbai,64.4,82.2,87.1,97.9,4.57,147.3,17.8,29.0,1.7,77.0,Satisfactory,Sunny
2712,Kolkata,204.7,317.4,89.6,18.8,1.55,148.8,19.6,43.0,4.2,203.0,Moderate,Rainy
2713,Jaipur,117.3,299.4,126.4,82.0,3.04,122.3,27.6,82.0,13.4,181.0,Good,Rainy
2714,Jaipur,130.0,204.1,79.2,75.2,1.17,188.2,12.8,75.0,3.0,137.0,Poor,Foggy
2715,Surat,261.4,67.3,21.4,54.6,3.8,121.7,16.6,21.0,3.4,116.0,Severe,Rainy
2716,Hyderabad,95.2,147.2,64.9,50.8,1.86,87.1,24.0,38.0,1.6,102.0,Good,Foggy
2717,Hyderabad,16.3,374.0,62.7,69.8,3.44,112.4,17.8,84.0,12.4,151.0,Satisfactory,Sunny
2718,Jaipur,246.3,133.5,21.1,50.0,3.87,197.0,12.7,24.0,16.6,133.0,Moderate,Sunny
2719,Mumbai,150.2,167.7,23.2,14.3,1.51,56.2,27.1,68.0,16.3,113.0,Very Poor,Sunny
2720,Ahmedabad,208.6,365.6,55.5,95.5,1.27,108.7,33.5,68.0,12.6,209.0,Good,Foggy
2721,Chennai,276.6,126.8,74.5,4.1,0.69,157.4,17.0,30.0,7.2,159.0,Moderate,Rainy
2722,Surat,71.4,166.2,153.5,63.3,0.2,184.8,33.7,80.0,15.3,130.0,Moderate,Cloudy
2723,Kolkata,50.5,55.1,54.4,56.1,1.92,182.1,25.7,63.0,10.6,53.0,Good,Cloudy
2724,Hyderabad,143.0,53.3,121.7,40.0,0.24,151.5,20.0,91.0,16.0,106.0,Good,Rainy
2725,Bengaluru,41.5,330.1,158.0,91.5,3.02,89.9,24.0,93.0,9.9,176.0,Severe,Sunny
2726,Pune,73.5,371.4,132.0,94.1,2.14,163.5,29.1,34.0,5.7,192.0,Severe,Cloudy
2727,Surat,64.9,356.5,144.2,94.7,3.07,180.6,33.0,70.0,4.4,188.0,Satisfactory,Foggy
2728,Bengaluru,114.9,309.6,15.4,69.5,0.35,152.6,26.6,49.0,14.4,146.0,Severe,Cloudy
2729,Mumbai,251.2,366.7,164.1,94.6,2.2,82.0,10.3,25.0,4.6,260.0,Satisfactory,Foggy
2730,Bengaluru,76.7,123.0,105.4,22.2,2.89,188.8,32.2,81.0,14.0,101.0,Severe,Sunny
2731,Bengaluru,104.8,341.5,91.1,72.4,0.82,79.5,39.7,86.0,14.8,179.0,Satisfactory,Sunny
2732,Surat,206.1,108.5,99.0,20.0,1.03,112.9,15.0,52.0,3.8,137.0,Satisfactory,Rainy
2733,Ahmedabad,163.7,249.0,12.5,70.6,0.97,119.0,12.3,48.0,6.3,141.0,Severe,Foggy
2734,Ahmedabad,30.6,376.4,46.5,11.5,1.0,68.0,35.4,74.0,5.0,151.0,Good,Cloudy
2735,Ahmedabad,67.5,301.4,79.6,34.2,1.0,115.7,30.1,38.0,8.3,149.0,Severe,Cloudy
2736,Kolkata,251.0,123.4,158.5,41.4,2.85,129.7,28.6,,13.1,177.0,Moderate,Cloudy
2737,Kolkata,222.5,249.7,122.1,8.8,1.69,128.3,17.5,46.0,13.7,198.0,Very Poor,Rainy
2738,Chennai,244.9,242.1,67.1,49.5,1.49,113.7,44.8,24.0,3.7,184.0,Good,Cloudy
2739,Mumbai,157.2,377.8,19.3,15.3,4.52,96.9,15.5,62.0,16.5,184.0,Good,Rainy
2740,Chennai,83.4,140.7,164.4,53.5,3.82,28.5,,22.0,15.4,129.0,Severe,Sunny
2741,Jaipur,187.6,267.7,52.0,44.2,1.05,76.9,29.9,91.0,3.2,169.0,Satisfactory,Rainy
2742,Delhi,279.3,338.6,92.0,51.7,1.76,63.0,35.5,93.0,6.9,236.0,Severe,Rainy
2743,Surat,25.2,329.5,169.4,67.9,1.95,149.4,19.1,94.0,8.7,174.0,Very Poor,Cloudy
2744,Jaipur,72.1,368.1,126.5,59.1,1.45,53.0,26.2,37.0,12.1,188.0,Very Poor,Cloudy
2745,Hyderabad,73.8,253.8,123.7,43.9,0.7,130.6,42.8,67.0,10.7,150.0,Poor,Foggy
2746,Ahmedabad,218.6,296.1,56.7,35.4,2.83,147.0,19.3,42.0,4.1,190.0,Severe,Foggy
2747,Ahmedabad,47.1,113.9,150.2,56.2,4.63,27.1,29.6,26.0,3.8,103.0,Good,Sunny
2748,Surat,56.8,201.8,124.7,25.3,5.0,166.7,39.6,30.0,3.6,127.0,Very Poor,Foggy
2749,Mumbai,,370.3,33.8,84.3,0.33,179.2,10.8,84.0,3.1,190.0,Satisfactory,Rainy
2750,Bengaluru,247.9,332.6,142.7,2.9,3.74,91.2,42.3,37.0,14.8,241.0,Very Poor,Sunny
2751,Surat,280.7,222.6,82.9,80.8,3.52,159.8,10.3,57.0,5.0,195.0,Good,Cloudy
2752,Bengaluru,82.9,87.9,160.8,76.4,3.95,13.2,40.7,93.0,0.7,110.0,Very Poor,Cloudy
2753,Mumbai,41.0,316.7,89.7,23.0,3.27,163.9,38.4,20.0,13.9,149.0,Moderate,Foggy
2754,Ahmedabad,286.6,142.5,60.6,31.7,1.85,40.7,14.2,93.0,18.0,163.0,Satisfactory,Sunny
2755,Kolkata,215.1,223.5,101.7,91.2,3.83,23.0,31.5,23.0,16.5,180.0,Good,Sunny
2756,Surat,255.4,,94.6,10.5,2.39,78.0,27.4,68.0,3.4,248.0,Moderate,Foggy
2757,Pune,50.0,348.5,148.2,58.5,4.21,157.0,18.8,71.0,9.2,182.0,Severe,Cloudy
2758,Delhi,159.0,168.4,145.5,56.7,1.0,130.4,10.3,29.0,12.8,157.0,Satisfactory,Cloudy
2759,Chennai,268.5,294.7,19.8,42.9,0.71,176.4,12.8,88.0,11.6,194.0,Moderate,Rainy
2760,Ahmedabad,108.6,288.3,98.3,6.3,1.44,72.7,41.9,58.0,5.4,165.0,Poor,Sunny
2761,Delhi,205.9,201.3,56.0,89.6,1.71,56.8,18.7,33.0,18.9,154.0,Poor,Rainy
2762,Bengaluru,175.0,367.0,117.9,61.5,3.07,186.2,39.7,40.0,15.5,219.0,Satisfactory,Rainy
2763,Pune,282.6,21.5,85.3,57.6,3.05,86.6,40.3,52.0,7.0,129.0,Good,Rainy
2764,Kolkata,17.8,121.1,24.0,79.3,4.44,165.1,29.1,89.0,3.9,54.0,Good,Cloudy
2765,Chennai,197.9,242.7,64.2,8.0,1.23,23.9,30.8,61.0,20.0,168.0,Poor,Foggy
2766,Hyderabad,92.7,175.3,86.9,37.2,4.58,111.4,10.3,35.0,1.0,118.0,Satisfactory,Foggy
2767,Mumbai,282.0,86.4,35.1,49.1,3.61,54.1,36.0,80.0,3.2,134.0,Good,Cloudy
2768,Bengaluru,197.0,399.2,60.1,12.5,1.23,104.3,19.3,72.0,10.8,218.0,Moderate,Sunny
2769,Hyderabad,48.7,288.6,52.4,17.4,3.58,37.3,20.5,72.0,1.5,129.0,Severe,Cloudy
2770,Bengaluru,262.5,391.4,97.5,64.3,2.4,182.5,33.5,62.0,6.4,250.0,Moderate,Rainy
2771,Hyderabad,269.8,116.4,71.0,51.5,3.22,27.0,23.0,35.0,4.0,152.0,Satisfactory,Sunny
2772,Bengaluru,,227.3,84.7,60.5,3.75,22.0,12.8,95.0,9.0,157.0,Severe,Sunny
2773,Chennai,63.1,252.7,173.0,3.5,4.01,136.5,13.0,68.0,12.6,162.0,Moderate,Cloudy
2774,Pune,55.5,98.7,117.3,13.9,3.59,169.4,15.9,91.0,6.6,90.0,Good,Foggy
2775,Jaipur,105.5,398.0,130.6,40.0,1.7,62.4,43.7,51.0,10.8,211.0,Satisfactory,Sunny
2776,Bengaluru,94.6,182.1,113.5,63.3,1.59,42.1,37.9,83.0,16.7,130.0,Good,Rainy
2777,Mumbai,231.1,287.8,109.3,54.0,3.79,82.9,20.5,67.0,16.1,209.0,Satisfactory,Cloudy
2778,Surat,132.5,96.3,124.6,54.9,2.74,17.7,27.3,85.0,11.5,117.0,Good,Cloudy
2779,Delhi,69.6,365.1,140.7,82.7,4.04,143.8,18.4,82.0,11.0,191.0,Moderate,Sunny
2780,Chennai,42.3,,18.2,67.0,0.6,43.0,31.0,33.0,17.5,66.0,Good,Foggy
2781,Mumbai,188.0,59.2,20.8,99.7,3.79,25.3,30.0,28.0,14.1,89.0,Severe,Cloudy
2782,Delhi,58.4,181.6,140.0,74.7,1.51,132.8,39.6,45.0,16.7,126.0,Very Poor,Cloudy
2783,Hyderabad,113.9,96.3,117.1,42.6,4.85,117.7,34.2,54.0,13.7,109.0,Very Poor,Rainy
2784,Delhi,250.0,20.0,40.9,98.9,2.02,80.4,31.2,39.0,8.4,103.0,Severe,Sunny
2785,Ahmedabad,143.9,294.0,57.0,52.4,0.5,25.4,44.7,24.0,9.0,164.0,Severe,Foggy
2786,Hyderabad,139.5,206.6,108.3,30.0,1.64,104.5,25.2,54.0,9.0,151.0,Good,Foggy
2787,Pune,131.7,185.5,87.6,58.4,3.91,116.8,13.5,42.0,8.4,134.0,Satisfactory,Rainy
2788,Hyderabad,293.0,391.2,21.0,15.9,2.17,36.6,14.6,43.0,13.4,235.0,Satisfactory,Cloudy
2789,Bengaluru,153.3,106.7,121.9,6.6,2.06,144.9,27.5,81.0,17.8,127.0,Good,Foggy
2790,Kolkata,218.3,191.3,52.7,79.6,2.63,20.8,24.8,26.0,8.6,154.0,Satisfactory,Rainy
2791,Kolkata,180.6,187.6,166.2,16.1,3.96,83.9,33.1,67.0,11.5,178.0,Very Poor,Cloudy
2792,Pune,217.9,294.9,57.3,80.9,2.21,77.2,33.5,86.0,8.3,190.0,Moderate,Foggy
2793,Ahmedabad,182.2,322.6,138.5,93.6,3.13,170.0,15.0,55.0,15.9,214.0,Moderate,Cloudy
2794,Ahmedabad,39.8,307.1,85.2,9.9,4.76,124.7,,77.0,11.8,144.0,Good,Cloudy
2795,Ahmedabad,12.2,17.9,71.2,47.0,2.02,181.3,19.3,39.0,11.0,33.0,Good,Foggy
2796,Chennai,152.9,227.1,48.2,80.2,3.88,84.7,27.6,63.0,13.9,142.0,Good,Cloudy
2797,Kolkata,24.4,298.8,101.7,66.2,0.2,9.0,32.5,75.0,16.1,141.0,Good,Foggy
2798,Kolkata,103.5,199.5,103.7,99.2,1.12,65.8,23.1,45.0,13.1,135.0,Very Poor,Rainy
2799,Pune,211.9,,5.7,30.0,3.42,94.1,25.1,80.0,8.9,135.0,Poor,Rainy
2800,Jaipur,35.7,180.9,,74.7,4.85,27.2,18.8,28.0,10.6,,Severe,Foggy
2801,Mumbai,25.1,259.6,131.7,3.4,4.15,161.9,13.8,73.0,16.4,138.0,Moderate,Rainy
2802,Pune,28.0,116.0,174.9,26.4,5.0,15.0,13.8,52.0,17.4,106.0,Severe,Foggy
2803,Kolkata,54.0,137.8,163.2,81.3,3.84,148.6,27.0,27.0,10.4,118.0,Very Poor,Rainy
2804,Delhi,25.1,120.9,19.5,16.4,3.51,30.0,37.1,71.0,0.9,55.0,Severe,Foggy
2805,Mumbai,157.9,39.3,120.2,59.6,1.56,18.6,18.9,90.0,11.4,105.0,Poor,Rainy
2806,Kolkata,97.5,382.3,128.2,76.6,0.45,14.4,28.5,83.0,6.2,202.0,Satisfactory,Sunny
2807,Ahmedabad,128.7,326.3,138.5,31.1,1.62,105.2,,20.0,0.6,197.0,Very Poor,Sunny
2808,Bengaluru,240.1,41.6,,78.7,3.51,162.2,44.7,87.0,19.3,,Severe,Cloudy
2809,Surat,,286.9,69.5,18.7,2.5,39.6,23.6,32.0,0.8,176.0,Severe,Cloudy
2810,Mumbai,216.2,98.1,153.0,30.8,2.73,107.4,14.1,36.0,16.0,155.0,Moderate,Foggy
2811,Mumbai,66.9,136.1,16.3,9.4,1.02,102.0,26.9,34.0,14.3,73.0,Very Poor,Sunny
2812,Jaipur,166.2,268.3,94.8,99.7,0.28,115.5,37.7,74.0,5.5,176.0,Satisfactory,Foggy
2813,Surat,204.7,342.3,,13.1,4.79,82.4,29.7,66.0,1.8,,Very Poor,Rainy
2814,Pune,272.4,357.2,145.8,19.6,3.74,9.5,12.4,41.0,6.7,258.0,Moderate,Rainy
2815,Pune,190.3,31.9,138.4,13.0,3.45,117.8,15.3,53.0,14.0,120.0,Good,Rainy
2816,Ahmedabad,174.2,284.0,169.0,19.1,1.05,81.7,38.9,24.0,13.1,209.0,Good,Foggy
2817,Bengaluru,,365.5,53.7,28.3,4.39,71.7,33.6,28.0,16.9,146.0,Good,Cloudy
2818,Delhi,130.6,211.5,142.1,10.5,3.88,24.9,14.9,66.0,15.9,161.0,Satisfactory,Cloudy
2819,Ahmedabad,280.6,298.1,16.5,29.9,1.56,138.7,,66.0,8.6,198.0,Severe,Foggy
2820,Kolkata,285.4,199.7,94.3,68.3,1.74,15.3,23.7,65.0,8.1,193.0,Moderate,Sunny
2821,Bengaluru,212.2,174.5,129.1,2.3,4.54,153.4,31.2,74.0,13.2,171.0,Very Poor,Rainy
2822,Jaipur,132.5,178.7,56.3,35.1,2.17,82.5,13.1,48.0,6.8,122.0,Severe,Sunny
2823,Surat,188.0,390.0,65.5,65.3,3.3,66.6,23.5,45.0,8.0,214.0,Very Poor,Cloudy
2824,Chennai,153.3,134.1,112.1,27.9,3.03,178.6,21.8,55.0,2.1,133.0,Very Poor,Rainy
2825,Jaipur,97.5,30.7,176.7,69.7,1.88,188.4,13.4,91.0,9.7,101.0,Poor,Foggy
2826,Hyderabad,277.2,209.1,16.4,61.5,1.2,140.4,26.0,22.0,1.4,167.0,Severe,Cloudy
2827,Ahmedabad,35.1,208.6,177.6,46.3,3.9,171.6,31.4,53.0,18.3,140.0,Very Poor,Sunny
2828,Surat,17.1,374.0,172.1,44.0,3.14,5.0,17.3,37.0,9.8,187.0,Severe,Foggy
2829,Pune,53.5,269.5,134.5,93.1,0.6,84.8,43.8,37.0,1.9,152.0,Very Poor,Foggy
2830,Pune,27.5,30.2,70.2,89.2,1.55,121.4,31.5,93.0,7.9,42.0,Poor,Rainy
2831,Bengaluru,246.1,171.8,157.3,3.7,1.26,110.9,12.7,92.0,3.3,191.0,Very Poor,Foggy
2832,Jaipur,201.8,197.3,50.6,40.6,4.14,165.0,36.5,87.0,12.6,149.0,Poor,Foggy
2833,Hyderabad,205.6,320.6,158.5,35.6,0.2,160.3,27.8,83.0,8.8,228.0,Moderate,Foggy
2834,Mumbai,252.0,197.9,18.5,21.5,1.38,196.0,19.0,43.0,5.0,156.0,Poor,Cloudy
2835,Pune,68.7,299.9,173.3,9.9,4.24,33.6,21.3,73.0,1.8,180.0,Satisfactory,Rainy
2836,Mumbai,10.1,254.6,,86.1,1.52,46.7,12.4,21.0,5.4,,Poor,Cloudy
2837,Jaipur,127.5,28.4,43.0,70.0,4.35,19.2,29.7,78.0,8.3,66.0,Moderate,Rainy
2838,Jaipur,218.8,320.1,107.6,83.7,0.89,188.7,14.4,20.0,11.3,215.0,Very Poor,Cloudy
2839,Pune,281.4,199.2,37.8,98.5,1.3,113.3,41.5,67.0,17.4,172.0,Poor,Foggy
2840,Kolkata,272.9,138.7,120.3,38.6,1.87,53.5,28.3,39.0,8.3,177.0,Very Poor,Cloudy
2841,Kolkata,74.5,200.1,161.5,93.1,3.99,74.7,37.9,37.0,12.2,145.0,Moderate,Sunny
2842,Surat,70.5,,56.8,44.1,1.15,29.1,18.2,32.0,1.8,116.0,Very Poor,Sunny
2843,Bengaluru,10.0,138.0,22.3,97.2,0.35,63.6,38.1,79.0,15.5,56.0,Very Poor,Cloudy
2844,Kolkata,285.7,148.8,37.4,43.2,2.11,130.8,10.0,40.0,18.3,157.0,Good,Rainy
2845,Surat,126.8,85.2,152.0,96.9,2.75,104.4,39.0,39.0,2.8,121.0,Good,Sunny
2846,Chennai,144.9,330.6,145.6,81.1,3.98,28.3,21.3,50.0,9.4,207.0,Satisfactory,Foggy
2847,Mumbai,81.1,349.0,176.7,40.3,4.86,82.7,28.4,80.0,19.1,202.0,Poor,Foggy
2848,Delhi,293.3,337.9,147.6,54.8,2.43,63.2,37.7,73.0,7.3,259.0,Moderate,Foggy
2849,Mumbai,85.5,41.4,115.5,60.6,3.92,193.0,36.8,35.0,12.5,80.0,Very Poor,Sunny
2850,Bengaluru,298.2,334.6,137.5,58.2,3.12,88.4,36.9,81.0,9.0,256.0,Poor,Cloudy
2851,Surat,156.8,280.8,104.3,79.6,0.8,27.9,21.9,81.0,11.4,180.0,Moderate,Foggy
2852,Ahmedabad,50.6,346.5,170.6,42.7,4.68,45.8,35.0,37.0,16.9,189.0,Satisfactory,Sunny
2853,Pune,143.3,80.7,164.7,31.7,0.2,192.2,20.8,25.0,10.9,129.0,Poor,Cloudy
2854,Chennai,77.8,108.6,25.3,8.8,3.42,91.1,22.6,67.0,4.5,70.0,Moderate,Cloudy
2855,Chennai,,13.1,142.7,36.5,2.72,115.8,43.6,69.0,5.4,81.0,Very Poor,Sunny
2856,Chennai,111.2,40.1,58.2,41.1,1.04,149.1,40.2,43.0,15.4,69.0,Satisfactory,Foggy
2857,Delhi,220.2,170.3,30.5,11.3,1.47,31.4,41.7,78.0,0.6,140.0,Severe,Cloudy
2858,Jaipur,246.4,17.5,25.5,34.5,2.62,189.8,25.7,24.0,8.3,96.0,Severe,Rainy
2859,Bengaluru,73.0,66.3,88.2,31.5,2.46,24.3,16.0,49.0,6.1,75.0,Poor,Sunny
2860,Chennai,271.3,67.8,52.5,28.2,3.46,124.9,36.1,79.0,11.7,130.0,Moderate,Sunny
2861,Surat,235.4,272.0,104.6,37.9,3.45,169.9,21.1,54.0,13.9,204.0,Good,Cloudy
2862,Bengaluru,145.1,22.2,38.1,21.4,2.34,40.6,16.0,21.0,10.4,68.0,Very Poor,Rainy
2863,Chennai,51.8,237.8,114.6,64.4,3.77,199.6,26.0,37.0,18.2,134.0,Moderate,Sunny
2864,Mumbai,64.8,61.4,96.3,19.6,1.69,59.3,12.8,52.0,7.8,74.0,Moderate,Cloudy
2865,Delhi,32.5,35.8,26.4,87.7,3.13,171.9,24.0,47.0,18.4,31.0,Moderate,Sunny
2866,Mumbai,165.8,182.2,114.0,41.3,2.54,77.9,14.6,80.0,17.7,154.0,Poor,Rainy
2867,Pune,5.2,,89.1,8.1,0.87,158.7,13.3,75.0,6.8,132.0,Poor,Foggy
2868,Kolkata,62.1,207.2,149.5,61.7,0.38,134.2,28.8,46.0,19.3,139.0,Satisfactory,Sunny
2869,Pune,220.5,379.8,64.8,54.4,4.28,148.6,26.5,60.0,18.0,221.0,Satisfactory,Sunny
2870,Pune,216.7,322.4,170.4,41.2,1.8,24.2,26.6,21.0,1.0,236.0,Good,Cloudy
2871,Jaipur,133.7,40.5,95.4,7.6,3.06,147.7,18.7,68.0,7.5,89.0,Satisfactory,Sunny
2872,Pune,268.0,252.4,46.8,26.0,0.46,145.4,24.0,43.0,9.5,189.0,Very Poor,Sunny
2873,Surat,,284.4,122.4,20.2,0.44,162.8,31.8,58.0,8.2,162.0,Very Poor,Rainy
2874,Bengaluru,261.4,118.3,109.8,63.5,1.94,88.9,32.4,72.0,7.4,163.0,Satisfactory,Foggy
2875,Bengaluru,106.8,364.2,108.7,26.7,0.81,55.9,12.9,62.0,16.5,193.0,Moderate,Rainy
2876,Jaipur,47.8,131.8,136.1,84.7,0.64,194.1,41.1,21.0,1.6,105.0,Severe,Cloudy
2877,Mumbai,78.4,372.1,93.4,83.8,2.31,177.2,22.9,31.0,8.2,181.0,Very Poor,Cloudy
2878,Ahmedabad,155.7,390.3,,42.3,3.82,197.3,36.2,28.0,2.8,,Very Poor,Foggy
2879,Jaipur,58.1,60.2,122.9,75.0,4.53,99.9,41.1,70.0,7.0,80.0,Very Poor,Foggy
2880,Surat,78.6,209.1,36.4,90.3,1.2,198.0,13.3,93.0,9.5,108.0,Moderate,Sunny
2881,Mumbai,231.3,215.7,47.8,48.7,1.56,134.8,24.3,31.0,2.1,164.0,Moderate,Foggy
2882,Pune,154.9,165.8,57.7,84.2,4.69,160.3,20.8,74.0,11.5,126.0,Poor,Rainy
2883,Chennai,201.0,147.8,35.7,36.2,0.88,164.0,24.4,44.0,19.4,128.0,Severe,Foggy
2884,Chennai,296.1,361.9,140.6,71.7,0.77,138.0,13.0,45.0,18.1,266.0,Good,Cloudy
2885,Bengaluru,192.8,324.2,159.8,72.6,4.96,187.1,20.2,61.0,7.9,225.0,Severe,Foggy
2886,Ahmedabad,299.5,316.2,80.2,16.0,4.49,37.4,17.7,51.0,13.3,231.0,Very Poor,Rainy
2887,Delhi,140.3,305.3,121.3,16.0,1.27,172.1,31.7,35.0,2.8,188.0,Severe,Foggy
2888,Pune,80.9,299.6,81.7,42.1,2.86,81.6,30.9,43.0,7.0,154.0,Severe,Cloudy
2889,Delhi,35.1,368.9,139.9,68.3,2.89,181.3,40.9,79.0,11.4,181.0,Very Poor,Cloudy
2890,Bengaluru,130.2,163.5,17.2,9.9,4.72,97.5,16.1,44.0,7.3,103.0,Severe,Rainy
2891,Pune,206.4,165.5,58.9,90.5,1.51,28.5,12.6,40.0,8.7,143.0,Moderate,Foggy
2892,Bengaluru,20.2,314.0,61.3,74.5,3.8,132.3,42.5,81.0,11.4,131.0,Poor,Rainy
2893,Jaipur,181.1,67.0,101.6,90.7,4.5,134.1,36.0,37.0,11.5,116.0,Very Poor,Foggy
2894,Kolkata,192.1,265.8,31.1,60.9,0.3,147.3,25.8,40.0,8.2,163.0,Good,Foggy
2895,Bengaluru,166.7,124.7,136.5,83.1,1.83,192.7,34.8,81.0,14.6,142.0,Poor,Foggy
2896,Ahmedabad,138.1,217.4,99.9,99.2,2.31,114.1,15.4,80.0,15.5,151.0,Moderate,Sunny
2897,Kolkata,245.4,17.1,173.2,38.2,0.53,49.8,21.4,80.0,7.4,145.0,Satisfactory,Rainy
2898,Jaipur,241.1,339.4,42.9,49.9,1.89,85.7,,46.0,18.9,207.0,Poor,Foggy
2899,Surat,235.6,,23.5,38.2,0.55,62.5,43.7,41.0,6.1,129.0,Satisfactory,Cloudy
2900,Ahmedabad,148.1,311.5,16.9,92.2,1.49,117.2,40.4,29.0,17.2,158.0,Satisfactory,Rainy
2901,Jaipur,298.3,310.2,90.8,49.9,1.08,83.9,23.9,93.0,2.6,233.0,Very Poor,Sunny
2902,Delhi,40.2,168.0,25.2,8.8,4.22,136.8,14.0,25.0,3.5,77.0,Poor,Rainy
2903,Pune,234.4,285.6,107.6,58.3,3.97,195.9,14.4,70.0,7.9,209.0,Poor,Cloudy
2904,Mumbai,93.9,367.5,101.4,87.0,4.69,16.3,12.6,78.0,5.8,187.0,Poor,Rainy
2905,Delhi,236.6,345.5,165.9,66.5,3.6,176.0,16.3,63.0,9.6,249.0,Poor,Foggy
